Date,HDFCBANK,RELIANCE,TCS,BHARTIARTL,TATAMOTORS,NSEI
02-20-2020,576.4037476,664.7443237,1894.864258,521.5474854,155.6966705,12080.84961
02-24-2020,573.0175781,646.402832,1858.447998,506.5395508,147.9855042,11829.40039
02-25-2020,568.4473877,633.6309814,1894.292725,511.6537476,147.248764,11797.90039
02-26-2020,567.9501953,622.7155151,1865.696289,512.322937,141.9934082,11678.5
02-27-2020,568.0449219,620.1431885,1849.793823,508.2124329,142.6810303,11633.2998
02-28-2020,557.7207642,594.3756104,1757.238525,500.4217529,126.6693115,11201.75
2020-02-03,558.644165,588.7838135,1758.248901,495.4988098,123.182106,11132.75
2020-03-03,559.6860962,600.7280884,1788.910645,497.8407898,128.0445557,11303.2998
2020-04-03,544.0813599,599.3189087,1830.202148,493.9692993,123.9679489,11251.0
2020-05-03,545.2653198,586.5469971,1866.969849,503.6718445,123.5259094,11269.0
2020-06-03,537.4747925,568.5857544,1859.414063,496.2634888,112.180191,10989.4502
2020-09-03,524.4038696,498.418457,1732.814941,474.3730774,103.8305283,10451.4502
2020-11-03,527.4821167,516.0441895,1716.429688,472.0310974,97.15079498,10458.40039
2020-12-03,483.6752319,475.5363159,1554.907959,444.4528809,86.44358826,9590.150391
03-13-2020,506.6442566,494.4593811,1586.931152,470.1669922,88.16262817,9955.200195
03-16-2020,473.3510132,454.3765259,1490.377563,444.3095093,81.4828949,9197.400391
03-17-2020,461.7954712,450.9319458,1456.641724,434.6547852,76.57131958,8967.049805
03-18-2020,415.2891846,433.2614746,1453.478882,406.7898254,74.16465759,8468.799805
03-19-2020,424.1215515,410.5359192,1448.124756,425.1434021,71.65975952,8263.450195
03-20-2020,418.1070251,455.3830566,1590.693726,442.2542725,75.93283081,8745.450195
03-23-2020,365.3966675,395.4825134,1477.63855,389.3921509,65.02914429,7610.25
03-24-2020,363.5733948,422.0328979,1507.240723,386.2376404,67.33759308,7801.049805
03-25-2020,405.7463379,484.1478882,1548.967163,410.1833191,69.00751495,8317.849609
03-26-2020,426.7499695,476.967865,1584.941284,449.9494019,69.54779053,8641.450195
03-27-2020,428.3365173,476.6994324,1614.632446,429.1582336,69.44955444,8660.25
03-30-2020,393.859314,460.9750061,1573.923706,412.0473633,66.94465637,8281.099609
03-31-2020,408.1853638,498.239502,1616.04834,421.4631042,69.79336548,8597.75
2020-01-04,392.9121399,483.3426514,1512.196777,402.7749634,66.74819183,8253.799805
2020-03-04,385.4294434,482.0006104,1463.921387,405.2603149,64.14507294,8083.799805
2020-07-04,424.382019,539.5526123,1571.003052,449.4714355,66.06057739,8792.200195
2020-08-04,420.972229,533.3120117,1509.276123,441.2983398,66.40438843,8748.75
2020-09-04,438.0923462,545.7484131,1562.994019,467.1558838,73.28058624,9111.900391
04-13-2020,424.026825,531.9699707,1556.887817,489.6199341,72.93676758,8993.849609
04-15-2020,408.8483582,514.388916,1535.559692,487.9948425,71.61064911,8925.299805
04-16-2020,416.6388855,522.5307007,1518.65686,478.3878784,73.32969666,8992.799805
04-17-2020,431.1069641,547.5601807,1598.437134,480.2996826,75.49078369,9266.75
04-20-2020,447.4694519,556.4177856,1609.455322,468.6853333,79.02711487,9261.849609
04-21-2020,436.4822388,553.5323486,1537.772583,478.4356689,73.32969666,8981.450195
04-22-2020,439.7736511,610.0106201,1565.958862,479.2960205,74.55758667,9187.299805
04-23-2020,452.252655,613.2763672,1662.199219,474.1340942,74.31201172,9313.900391
04-24-2020,444.249054,633.8994141,1609.367065,472.4612122,72.88764954,9154.400391
04-27-2020,440.2945557,639.6030884,1625.340454,472.269989,73.91908264,9282.299805
04-28-2020,441.0997314,638.8873901,1645.20813,464.2403259,75.58901215,9380.900391
04-29-2020,462.7426453,638.3504639,1686.447998,474.1340942,76.76779938,9553.349609
04-30-2020,474.4402771,655.8196411,1782.732422,491.6273193,91.6007309,9859.900391
2020-04-05,437.1215515,642.0411377,1708.395264,509.0249634,82.41609192,9293.5
2020-05-05,431.6516418,653.4263306,1710.430542,504.7711182,79.46915436,9205.599609
2020-06-05,448.2034912,653.4710693,1684.633545,521.9298096,81.72846985,9270.900391
2020-07-05,438.0687256,674.1387329,1674.058228,504.7711182,81.04085541,9199.049805
2020-08-05,439.9867859,698.6760864,1675.606812,506.6829834,79.61650085,9251.5
2020-11-05,433.7117004,705.3863525,1712.687744,512.5618896,84.57717896,9239.200195
2020-12-05,426.9630737,661.7470703,1725.253906,535.1693115,84.67541504,9196.549805
05-13-2020,439.323761,675.7871094,1725.386475,531.4412231,85.65772247,9383.549805
05-14-2020,423.2454529,648.4657593,1683.527222,516.0509644,82.31786346,9142.75
05-15-2020,420.6170044,659.0556641,1675.164429,529.6727295,82.85813141,9136.849609
05-18-2020,396.2272644,650.6334229,1721.802612,514.3303223,79.22357941,8823.25
05-19-2020,393.3857117,636.2501221,1724.501709,572.4022217,80.35324097,8879.099609
05-20-2020,405.9121399,647.449646,1728.881958,567.8615112,81.97406006,9066.549805
05-21-2020,407.0724182,650.8591919,1762.156982,568.3394775,82.61255646,9106.25
05-22-2020,397.269104,646.4787598,1787.954346,567.0490723,81.3355484,9039.25
05-26-2020,403.6862793,643.0917969,1719.501587,534.5957642,81.63024139,9029.049805
05-27-2020,427.9576721,652.8010254,1774.635254,538.276001,83.05460358,9314.950195
05-28-2020,447.658905,664.8586426,1773.750244,537.9414673,85.46127319,9490.099609
05-29-2020,450.6899109,661.3135986,1745.475464,528.2387695,85.46127319,9580.299805
2020-01-06,467.7389832,686.5803223,1809.989868,534.404541,87.96616364,9826.150391
2020-02-06,474.0613708,693.512207,1811.671509,533.4963379,94.79324341,9979.099609
2020-03-06,484.1251221,696.1992798,1816.109253,527.3307495,97.00344849,10061.5498
2020-04-06,474.3929138,713.4275513,1856.405396,547.2137451,96.75787354,10029.09961
2020-05-06,489.3819275,714.2855225,1817.973022,558.5892334,108.7912064,10142.15039
2020-08-06,481.1178589,708.776062,1838.831055,559.3538818,113.4080811,10167.4502
2020-09-06,467.5732727,694.1670532,1839.097412,542.7687988,109.4788284,10046.65039
2020-10-06,469.7280884,709.9729004,1871.671387,542.0997314,109.429718,10116.15039
2020-11-06,458.7171326,694.4154663,1835.191772,527.5219116,104.2725677,9902.0
2020-12-06,465.4184265,717.4918823,1810.206909,535.4082642,103.4376068,9972.900391
06-15-2020,449.8374023,729.1204224,1801.686035,526.4226685,98.72249603,9813.700195
06-16-2020,469.0414124,730.5429077,1815.798706,520.8782959,93.07419586,9914.0
06-17-2020,463.7608643,729.4816895,1817.573608,538.6105347,93.71269989,9881.150391
06-18-2020,483.0359192,747.7938232,1808.963867,536.1730347,94.64588928,10091.65039
06-19-2020,489.3819275,794.5336914,1814.733398,547.2616577,100.6871262,10244.40039
06-22-2020,487.2034302,788.5501099,1799.955322,555.4346924,100.8344727,10311.2002
06-23-2020,493.6206055,777.1473389,1806.479126,553.2838745,102.5535202,10471.0
06-24-2020,488.9794617,780.2858887,1812.603271,532.7794189,102.9464493,10305.2998
06-25-2020,487.2034302,775.7926025,1789.437622,534.3566895,101.9641342,10288.90039
06-26-2020,500.3218384,786.5179443,1880.635986,535.6950073,99.60658264,10383.0
06-29-2020,509.604187,778.1634521,1865.369629,542.0997314,97.69107056,10312.40039
06-30-2020,504.7735291,769.5606079,1848.062134,535.1693115,96.51229095,10302.09961
2020-01-07,513.6533813,784.6889648,1856.848999,535.4560547,98.96807098,10430.0498
2020-02-07,515.9265747,798.1977539,1914.629639,533.8309937,99.75393677,10551.7002
2020-03-07,508.6095886,810.6897583,1952.351685,555.8170166,101.6203232,10607.34961
2020-06-07,522.3673706,839.6640015,2008.756958,551.1808472,107.0721664,10763.65039
2020-07-07,523.3856201,826.8092651,2014.703125,542.1473999,107.1212769,10799.65039
2020-08-07,525.8482666,815.2694092,1969.437622,536.5553589,103.4867172,10705.75
2020-09-07,532.7625732,827.1719971,1956.523682,543.5813599,105.0584106,10813.4502
2020-10-07,523.3618774,851.5665894,1972.499634,549.364563,105.6969223,10768.0498
07-13-2020,511.5933228,877.3895264,1970.414063,560.9311523,106.0898514,10802.7002
07-14-2020,501.4584656,869.2277222,1927.765869,563.3687744,103.2902527,10607.34961
07-15-2020,498.7590332,836.1272583,1982.751587,538.7539673,101.3747406,10618.2002
07-16-2020,503.2107544,835.8552246,1987.9552,537.9414673,101.129158,10739.9502
07-17-2020,520.2125244,866.8245239,1957.709839,541.7650757,104.5181503,10901.7002
07-20-2020,536.5986938,870.5426636,1964.070313,550.3683472,103.1920242,11022.2002
07-21-2020,539.2034302,893.9623413,1979.32605,542.7210083,106.5318909,11162.25
07-22-2020,533.4255981,908.6762695,1948.992188,544.0593262,103.2902527,11132.59961
07-23-2020,535.34375,933.0709229,1931.42334,542.1951904,104.1743393,11215.4502
07-24-2020,529.9921265,973.1314697,1919.147217,534.7869263,101.9150162,11194.15039
07-27-2020,511.2380066,977.6884766,1963.091675,534.8345947,99.90126801,11131.7998
07-28-2020,514.6242065,987.4371948,2054.672607,539.7098389,104.5672607,11300.5498
07-29-2020,504.1816711,950.6866455,2024.694458,541.2393188,103.8796387,11202.84961
07-30-2020,497.5750732,956.2185669,2027.763184,528.3344116,101.8167801,11102.15039
07-31-2020,489.1215515,937.2877197,2029.452881,530.3897705,102.7990952,11073.4502
2020-03-08,474.5350037,910.9435425,2005.212158,523.2202759,111.0505295,10891.59961
2020-04-08,493.3128052,975.149292,2001.254395,524.7976074,109.4788284,11095.25
2020-05-08,486.6351624,964.1988525,2009.971802,534.3088989,113.3589706,11101.65039
2020-06-08,492.8628235,967.6676636,2053.205078,532.7260132,114.7342072,11200.15039
2020-07-08,494.3546448,973.2675171,2041.863037,538.0023804,116.9935226,11214.0498
2020-10-08,497.5750732,961.2062378,2030.69873,536.1317139,121.6595154,11270.15039
2020-11-08,505.1524658,967.5316772,2028.119263,528.6967773,120.1369324,11322.5
2020-12-08,503.7553101,964.7203369,2008.059204,525.4349365,123.1329803,11308.40039
08-13-2020,501.5532227,962.2038574,2005.479126,513.5869751,128.8303986,11300.4502
08-14-2020,489.9028931,958.4630127,1994.53772,507.1114197,122.3962479,11178.40039
08-17-2020,489.0978699,948.2835083,2004.54541,500.204071,121.3648224,11247.09961
08-18-2020,500.3455811,960.6168823,2019.089966,504.9049377,123.3785553,11385.34961
08-19-2020,505.1287537,966.5114136,2007.392334,514.0666504,122.9365311,11408.40039
08-20-2020,501.529541,950.868042,2004.056152,504.1853943,119.5475464,11312.2002
08-21-2020,514.1506348,943.9758911,2000.275635,499.1008606,118.7616882,11371.59961
08-24-2020,529.0213013,950.2785645,1999.831299,505.4805298,119.0563812,11466.4502
08-25-2020,530.2762451,944.0891724,1994.982788,507.1594238,124.8520355,11472.25
08-26-2020,529.6842651,969.1186523,2004.634277,493.5845947,135.4610138,11549.59961
08-27-2020,526.677063,957.0120239,2000.097778,490.3707581,141.6987152,11559.25
08-28-2020,527.8135986,959.5286255,1991.335205,502.1708069,140.274353,11647.59961
08-31-2020,528.4529419,943.4544678,2007.969971,492.2414856,140.6672821,11387.5
2020-01-09,533.8755493,946.4243774,1998.274292,524.0438843,141.2566528,11470.25
2020-02-09,537.1196899,964.9923706,2014.998047,528.1690674,147.6417236,11535.0
2020-03-09,535.5804443,957.6921997,2045.554565,516.1292725,149.1643066,11527.4502
2020-04-09,530.0869141,941.8900757,2036.036377,501.8829346,145.1859283,11333.84961
2020-07-09,525.9193115,944.3386841,2070.062012,494.4960022,146.7576141,11355.0498
2020-08-09,526.8427734,955.4249878,2088.875732,477.8513184,139.7832031,11317.34961
2020-09-09,519.2890015,980.0237427,2070.595459,483.7513123,137.6221161,11278.0
2020-10-09,516.4711914,1049.239868,2073.708984,477.1317749,140.7655029,11449.25
2020-11-09,510.8355408,1051.847046,2111.916016,471.6634827,141.7478333,11464.4502
09-14-2020,501.0322571,1044.048218,2216.262207,454.8269348,145.9226532,11440.0498
09-15-2020,506.9757385,1051.439209,2216.262207,465.8114929,145.7752991,11521.7998
09-16-2020,517.9393311,1054.023682,2226.580322,462.1659851,148.7713623,11604.5498
09-17-2020,513.1797485,1042.325195,2189.174805,459.527771,145.0385742,11516.09961
09-18-2020,500.7244568,1045.476318,2179.344727,474.4455872,145.2841339,11504.9502
09-21-2020,496.9356995,1022.873108,2193.043945,448.7350464,135.0189667,11250.5498
09-22-2020,490.3528442,1002.604492,2244.327637,451.8050232,130.7459259,11153.65039
09-23-2020,495.9648438,1011.514404,2194.956787,416.1652527,129.0759735,11131.84961
09-24-2020,487.9848938,989.024353,2074.687988,402.2546387,120.6280899,10805.5498
09-25-2020,494.4256897,998.3195801,2154.792725,421.7774048,124.999382,11050.25
09-28-2020,499.2562561,1004.916992,2158.351318,425.6147766,130.5003357,11227.5498
09-29-2020,503.2107544,1017.97583,2213.592529,417.8920593,129.3706818,11222.40039
09-30-2020,510.8117676,1013.124207,2217.0625,403.8375854,130.9423676,11247.5498
2020-01-10,524.2380371,1008.997925,2244.772461,414.7741699,131.138855,11416.9502
2020-05-10,527.7426147,1003.080688,2406.984863,407.1953125,131.5317535,11503.34961
2020-06-10,541.8318481,1002.241821,2414.545166,409.401825,142.1898804,11662.40039
2020-07-10,550.4274292,1023.621033,2433.805176,405.2766113,138.5061798,11738.84961
2020-08-10,564.4219971,1015.345825,2513.643311,407.1953125,138.457077,11834.59961
2020-09-10,584.1942749,1012.716003,2502.301025,407.9148254,136.001297,11914.2002
2020-12-10,574.7698364,1014.348328,2517.468262,398.1773987,133.4963837,11930.9502
10-13-2020,567.571228,1034.140747,2514.399658,398.4172363,131.7282257,11934.5
10-14-2020,573.7516479,1037.223999,2509.977539,396.4506226,128.3883667,11971.0498
10-15-2020,553.7425537,1000.496094,2448.336426,382.9717407,124.704689,11680.34961
10-16-2020,567.9975586,986.5756836,2468.615479,385.3221436,125.4905396,11762.4502
10-19-2020,569.9866333,986.7570801,2422.383789,381.5327454,125.9816971,11873.0498
10-20-2020,579.6477661,977.5524902,2446.906738,388.5359497,127.3569412,11896.7998
10-21-2020,590.421936,963.3600464,2390.088867,401.9668884,127.946312,11937.65039
10-22-2020,584.0758667,955.3569946,2386.292236,413.14328,131.138855,11896.4502
10-23-2020,585.2598267,958.1229248,2400.273438,416.7408142,134.5769348,11930.34961
10-26-2020,573.4675293,920.057373,2401.52417,416.4050293,131.3353119,11767.75
10-27-2020,583.9810181,922.5059204,2349.663818,415.7335205,133.250824,11889.40039
10-28-2020,572.8516846,912.0543213,2342.562012,433.4814453,132.4158478,11729.59961
10-29-2020,562.2434082,919.0597534,2351.898193,432.4741211,129.5671234,11670.7998
10-30-2020,560.5148926,931.5745239,2380.664307,416.1172485,130.3038788,11642.40039
2020-02-11,575.5276489,851.2944946,2326.838867,438.8058472,130.5003357,11669.15039
2020-03-11,591.013916,839.0292969,2352.746582,436.1196289,131.7282257,11813.5
2020-04-11,595.4893188,867.5046387,2370.21167,434.6326599,133.4963837,11908.5
2020-05-11,601.0775757,886.4581299,2399.290527,438.7098694,135.2154541,12120.2998
2020-06-11,619.2871094,920.0800171,2418.720703,431.6107483,136.5415649,12263.5498
2020-09-11,634.868103,929.8514404,2435.829102,452.6204224,138.5061798,12461.0498
2020-10-11,660.015686,945.2001343,2367.040527,447.4399719,143.4177551,12631.09961
2020-11-11,658.2633667,905.5928345,2401.166504,459.1439819,148.2801971,12749.15039
2020-12-11,649.6204224,897.7938843,2386.202637,460.3432007,148.5257874,12690.7998
11-13-2020,643.5111694,905.2301025,2373.517334,456.4098511,143.7615662,12719.9502
11-14-2020,648.6732178,907.9053955,2385.577148,461.9261169,146.2173462,12719.9502
11-17-2020,667.0247803,903.8018188,2381.73584,464.8521118,155.2055206,12874.2002
11-18-2020,667.1431274,901.0585938,2346.537842,458.9521179,170.4313812,12938.25
11-19-2020,650.8754272,894.6878662,2355.694336,449.5025635,164.979538,12771.7002
11-20-2020,664.7515259,861.2926636,2376.554688,464.0366821,166.1092072,12859.0498
11-23-2020,660.4655151,884.5084229,2433.729492,457.8489075,167.6808929,12926.4502
11-24-2020,681.1140747,890.5615845,2431.764404,454.9708557,169.007019,13055.15039
11-25-2020,664.348938,883.1933594,2413.227051,445.233429,168.4176331,12858.40039
11-26-2020,675.644104,885.3699341,2430.468506,449.3586426,170.6769562,12987.0
11-27-2020,682.3690186,875.0316162,2393.885254,444.4180298,177.1602325,12968.9502
2020-01-12,678.793457,886.4127808,2436.007324,459.9595032,176.5708313,13109.0498
2020-02-12,666.3143921,887.8864746,2456.331299,465.1878967,180.3527374,13113.75
2020-03-12,652.2250977,890.5615845,2420.507324,460.3911743,181.5806427,13133.90039
2020-04-12,656.2032471,882.7172852,2436.67749,473.6781921,180.8930054,13258.5498
2020-07-12,649.8809204,887.9090576,2445.744873,488.2602234,180.3036346,13355.75
2020-08-12,651.7989502,904.0285645,2498.989258,483.1277161,178.5845795,13392.9502
2020-09-12,666.4328003,919.0824585,2511.049072,482.6000671,179.4686432,13529.09961
2020-10-12,656.3216553,910.036499,2487.375488,484.6147156,174.4588623,13478.2998
2020-11-12,654.8772583,909.4924316,2486.749512,483.8951721,175.6867523,13513.84961
12-14-2020,649.8335571,902.9176025,2499.34668,482.6000671,174.5079651,13558.15039
12-15-2020,658.90271,895.2320557,2467.05249,483.7033386,175.7358704,13567.84961
12-16-2020,668.0903931,896.2295532,2514.086914,495.2154846,179.3213196,13682.7002
12-17-2020,682.8189087,900.3331299,2535.5271,494.1602478,178.4863434,13740.7002
12-18-2020,668.3981323,903.0310059,2555.896484,489.8910828,177.3566895,13760.5498
12-21-2020,650.0703735,879.5205688,2519.4021,470.9440002,161.6396637,13328.40039
12-22-2020,650.2833862,878.1602783,2566.169678,479.9618835,162.032608,13466.2998
12-23-2020,651.4911499,881.4023438,2598.553711,486.5813904,166.207428,13601.09961
12-24-2020,661.6494751,904.2099609,2599.090576,496.270813,172.8380432,13749.25
12-28-2020,669.1085205,908.3588257,2617.001953,500.3959351,183.0541077,13873.2002
12-29-2020,675.904541,902.3509521,2617.984619,499.1008606,180.2053986,13932.59961
12-30-2020,678.4145508,904.8220825,2599.044678,495.167511,180.8930054,13981.9502
12-31-2020,680.2142334,900.1971436,2557.458984,488.9797363,180.5983276,13981.75
2021-01-01,674.8863525,901.1947021,2615.974365,494.2082214,183.2014618,14018.5
2021-04-01,670.6004028,902.713623,2715.31543,496.0789185,187.9165497,14132.90039
2021-05-01,675.6676636,891.4911499,2763.155029,493.10495,189.7829437,14199.5
2021-06-01,672.755188,867.9807739,2726.080811,503.9455566,191.9440308,14146.25
2021-07-01,670.71875,866.5751953,2709.374756,523.0845337,193.2701721,14137.34961
2021-08-01,678.012085,876.8000488,2788.079346,518.2878418,194.645401,14347.25
2021-11-01,687.3889771,860.2724609,2837.706055,524.9073486,216.7474518,14484.75
2021-12-01,701.3834839,887.3876953,2836.275879,542.7512207,233.5941315,14563.4502
01-13-2021,696.4819336,879.1125488,2822.071777,554.743042,238.3092499,14564.84961
01-14-2021,695.5820923,888.9973755,2909.563232,556.9495239,240.7650146,14595.59961
01-15-2021,694.5875854,878.5003662,2894.034668,578.1511841,255.6961975,14433.7002
01-18-2021,702.3779907,899.5849609,2883.651855,563.0894165,241.5999756,14281.2998
01-19-2021,712.2050171,914.2988281,2918.514648,568.2218628,254.0753632,14521.15039
01-20-2021,706.5929565,931.6652222,2961.56665,571.9154053,270.0379333,14644.7002
01-21-2021,698.4473267,951.9335938,2930.284668,557.717041,285.4602966,14590.34961
01-22-2021,683.6477051,929.3527222,2956.465088,553.4000244,284.2323914,14371.90039
01-25-2021,692.7879028,880.1101074,2945.903564,557.1414185,274.2127991,14238.90039
01-27-2021,667.569397,859.2521973,2918.827393,547.5958252,262.7688293,13967.5
01-28-2021,649.5019531,850.8863525,2861.096436,547.6918335,262.0812073,13817.5498
01-29-2021,658.5238647,835.1976929,2784.837646,531.0950928,258.0537415,13634.59961
2021-01-02,699.3707886,859.3882446,2809.89917,555.6065063,274.6548157,14281.2002
2021-02-02,739.0575562,873.2178955,2867.272705,574.9852905,316.3049011,14647.84961
2021-03-02,745.8061523,875.4171143,2864.229736,584.0991211,325.1457214,14789.9502
2021-04-02,747.8424072,872.5377197,2853.84668,576.1845093,320.3815002,14895.65039
2021-05-02,756.6038208,872.2883301,2826.546875,557.4771729,310.3127747,14924.25
2021-08-02,760.2268677,884.8484497,2876.805176,573.0185547,330.0082092,15115.7998
2021-09-02,763.3525391,886.9795532,2843.508301,574.6015015,319.3009338,15109.2998
2021-10-02,749.0974731,895.2092896,2876.088623,566.2072754,323.0828857,15106.5
2021-11-02,744.645813,932.1186523,2869.554932,573.7860718,319.2518616,15173.2998
2021-12-02,749.1921997,925.7252808,2855.950439,562.4178467,319.6447754,15163.2998
02-15-2021,765.6020508,921.6444092,2810.34668,569.5650024,327.4541626,15314.7002
02-16-2021,770.3615723,933.8416748,2782.555176,569.8048096,323.377594,15313.4502
02-17-2021,751.3471069,944.6107178,2750.601074,569.7088623,324.3107605,15208.90039
02-18-2021,736.0975342,937.5598755,2736.504395,565.1040039,318.1222229,15118.9502
02-19-2021,728.8990479,943.2730713,2749.48291,557.717041,306.3344116,14981.75
02-22-2021,733.1140137,910.5353394,2647.983154,547.1161499,299.1144409,14675.7002
02-23-2021,724.1868286,917.4954224,2667.450439,542.5593262,318.2695313,14707.7998
02-24-2021,760.795166,934.5218506,2638.719482,549.6585083,315.9611206,14982.0
02-25-2021,760.7714844,972.3153076,2680.965576,555.6065063,327.2576904,15097.34961
02-26-2021,726.6731567,945.7668457,2590.565186,533.6853638,317.2380981,14529.15039
2021-01-03,738.276062,952.9764404,2617.328125,510.565033,322.4934998,14761.5498
2021-02-03,742.680481,954.9261475,2690.856445,519.1992798,339.6348572,14919.09961
2021-03-03,751.5128174,998.5009766,2738.071045,524.0919189,342.3362122,15245.59961
2021-04-03,735.0320435,986.5983887,2729.656738,517.6642456,333.2007141,15080.75
2021-05-03,724.5894165,987.890686,2692.377686,511.140686,319.3991699,14938.09961
2021-08-03,719.6166382,993.5132446,2691.394043,504.3293457,315.5681763,14956.2002
2021-09-03,739.980957,993.4904785,2730.775635,500.539856,309.6251831,15098.40039
2021-10-03,736.7842407,989.3643188,2748.676758,504.4732056,315.7646484,15174.7998
2021-12-03,734.9845581,969.2546387,2737.041748,502.8902588,311.9336243,15030.9502
03-15-2021,723.9500732,956.2412109,2744.381104,501.5951843,312.9159241,14929.5
03-16-2021,716.1358032,952.4776611,2783.673828,507.782959,314.2911987,14910.4502
03-17-2021,708.1795044,931.9598999,2786.27002,501.643158,300.3914185,14721.2998
03-18-2021,706.1194458,910.9887695,2717.842285,505.7683411,301.5702209,14557.84961
03-19-2021,709.1978149,944.0438843,2730.10498,508.4064941,303.4857483,14744.0
03-22-2021,695.7716064,935.1566162,2801.217285,506.5357971,297.6900635,14736.40039
03-23-2021,710.4528198,946.5377808,2812.808105,507.7349854,301.9631348,14814.75
03-24-2021,700.3416748,928.3098755,2793.563965,502.3626404,289.242218,14549.40039
03-25-2021,693.0247192,902.9857178,2743.217773,487.1089783,280.4996033,14324.90039
03-26-2021,706.2615356,904.4365845,2744.962891,501.2593994,291.1576843,14507.2998
03-30-2021,735.8134155,920.1480103,2827.084473,500.3000488,291.7961731,14845.09961
03-31-2021,707.3743896,908.2680664,2844.358887,496.270813,296.4621887,14690.7002
2021-01-04,704.1066895,916.7699585,2832.857178,499.6285095,302.3069458,14867.34961
2021-05-04,686.5129395,903.5072021,2899.002197,506.7756348,299.6546936,14637.7998
2021-06-04,682.0848389,899.7436523,2922.094238,510.565033,302.3069458,14683.5
2021-07-04,685.3762817,908.1547241,2928.091553,519.5829468,302.3560486,14819.0498
2021-08-04,678.5566406,909.2883301,2969.219482,520.9260254,308.3973083,14873.7998
2021-09-04,673.3234863,898.7234497,2973.604736,523.0845337,312.5721436,14834.84961
2021-12-04,647.4182739,866.5751953,2905.849609,501.2114258,281.4819031,14310.7998
04-13-2021,663.1886597,875.9385376,2778.303467,514.3544312,297.4936218,14504.7998
04-15-2021,677.2779541,881.6063843,2881.14502,517.4243774,298.1321106,14581.4502
04-16-2021,676.5913086,876.074585,2859.843262,518.7675171,304.5171509,14617.84961
04-19-2021,668.8953857,862.2901611,2829.993164,505.0488281,296.0692444,14359.4502
04-20-2021,658.9500732,862.0408325,2814.553467,508.6463623,292.7784729,14296.40039
04-22-2021,673.6786499,864.4213867,2791.505859,509.2699585,289.3404236,14406.15039
04-23-2021,669.7242432,863.4918823,2783.181885,501.3553162,288.8001404,14341.34961
04-26-2021,665.2961426,878.6817627,2775.394287,506.1040649,290.1753845,14485.0
04-27-2021,681.350708,901.7161255,2803.320801,512.5797119,296.167511,14653.0498
04-28-2021,699.3945313,905.6382446,2796.249268,522.1732178,300.4896545,14864.5498
04-29-2021,697.3579712,917.7675781,2788.328369,518.8634033,296.5603943,14894.90039
04-30-2021,668.8480225,904.3685913,2717.081543,514.9301147,288.6528015,14631.09961
2021-03-05,669.866272,888.2945557,2718.290283,536.1317139,287.8178406,14634.15039
2021-04-05,657.5055542,869.0463257,2729.701904,529.9918823,284.3306274,14496.5
2021-05-05,664.2542725,870.6333618,2770.830322,537.1870117,286.3443604,14617.84961
2021-06-05,663.4492188,875.5758057,2784.926758,536.0357666,295.921936,14724.7998
2021-07-05,670.0083008,875.9158936,2804.125732,545.3894043,297.3953857,14823.15039
2021-10-05,672.423645,873.399292,2815.403809,549.2747192,309.2813721,14942.34961
2021-11-05,664.7042236,876.5507202,2794.906738,545.2935181,309.9689941,14850.75
2021-12-05,662.7861328,867.4819946,2763.580078,538.9138184,320.2341614,14696.5
05-14-2021,656.795166,878.4324341,2731.268311,537.6186523,306.7273865,14677.7998
05-17-2021,682.0848389,888.8839722,2747.602783,527.3056641,315.4208374,14923.15039
05-18-2021,699.3471069,901.3986816,2764.653809,514.5464478,326.5700989,15108.09961
05-19-2021,690.5856934,905.5248413,2758.567627,506.7276917,308.8884888,15030.15039
05-20-2021,678.5566406,900.2424316,2738.876221,499.4845886,302.2578735,14906.0498
05-21-2021,709.1030884,908.0187988,2757.224854,509.3658752,307.5623169,15175.2998
05-24-2021,715.0938721,900.3557739,2758.119385,505.3845825,306.3344116,15197.7002
05-25-2021,700.4126587,890.1535645,2800.843018,504.7130127,309.6742859,15208.4502
05-26-2021,699.5129395,893.2822266,2840.867188,504.3772888,309.9198914,15301.4502
05-27-2021,702.1650391,896.0255737,2860.206299,498.6691589,312.9650574,15337.84961
05-28-2021,712.015564,949.8479004,2827.466309,502.3146667,313.1124268,15435.65039
05-31-2021,717.8881226,979.5474854,2841.452393,513.1553345,313.1124268,15582.7998
2021-01-06,715.9227295,983.4470215,2835.920898,511.2365723,312.4739075,15574.84961
2021-02-06,712.276062,998.1155396,2814.739014,507.974762,317.2872314,15576.2002
2021-03-06,720.1139526,1001.924438,2825.353027,510.4212036,319.8903503,15690.34961
2021-04-06,710.831665,993.241272,2827.601807,511.0447388,329.0258789,15670.25
2021-07-06,710.3106689,1009.972717,2863.083984,514.642334,339.3892822,15751.65039
2021-08-06,702.3544922,1004.168884,2878.329834,524.5715332,346.5110474,15740.09961
2021-09-06,701.052063,986.2130127,2878.419434,518.0479736,337.2773132,15635.34961
2021-10-06,701.4072876,989.8404541,2893.305908,522.9885864,338.6525574,15737.75
2021-11-06,703.9172363,1007.009888,2944.572754,518.8634033,344.5464478,15799.34961
06-14-2021,700.6494751,1021.456482,2946.866943,517.4243774,349.6545105,15811.84961
06-15-2021,705.7642212,1023.776978,2934.63501,520.4462891,346.4619446,15869.25
06-16-2021,703.088501,1006.304565,2945.067139,514.9301147,343.1711731,15767.5498
06-17-2021,694.3270874,1008.1474,2984.103271,507.1594238,339.5366211,15691.40039
